price,bedrooms,bathrooms,sqft_living,grade,prop_crime_rate_per_1k
315000.0,2.0,1.0,860.0,7.0,5.011533249893977
545000.0,2.0,1.5,2340.0,7.0,5.011533249893977
552500.0,4.0,1.0,1560.0,7.0,5.011533249893977
325000.0,4.0,2.5,2090.0,7.0,5.011533249893977
210000.0,3.0,2.0,960.0,6.0,5.011533249893977
485000.0,4.0,2.25,1900.0,8.0,5.011533249893977
225000.0,3.0,1.75,1550.0,7.0,5.011533249893977
333000.0,3.0,1.0,1250.0,7.0,5.011533249893977
190000.0,3.0,1.75,1160.0,6.0,5.011533249893977
235750.0,2.0,1.0,740.0,6.0,5.011533249893977
197200.0,3.0,1.0,1140.0,6.0,5.011533249893977
280000.0,2.0,1.5,1480.0,7.0,5.011533249893977
490000.0,2.0,1.5,1480.0,7.0,5.011533249893977
130000.0,2.0,1.0,780.0,6.0,5.011533249893977
410000.0,3.0,1.0,1190.0,7.0,5.011533249893977
335000.0,3.0,1.75,1260.0,7.0,5.011533249893977
689000.0,2.0,1.75,2330.0,7.0,5.011533249893977
210000.0,3.0,1.0,1070.0,6.0,5.011533249893977
325000.0,4.0,2.75,2090.0,6.0,5.011533249893977
185000.0,5.0,1.0,1590.0,6.0,5.011533249893977
400000.0,4.0,3.0,2240.0,7.0,5.011533249893977
465000.0,5.0,1.75,2330.0,8.0,5.011533249893977
456700.0,3.0,1.75,2820.0,7.0,5.011533249893977
135000.0,2.0,1.0,830.0,6.0,5.011533249893977
205000.0,3.0,0.75,1080.0,5.0,5.011533249893977
725000.0,4.0,2.5,2750.0,8.0,5.011533249893977
605000.0,5.0,2.75,2910.0,8.0,5.011533249893977
945000.0,4.0,2.25,2420.0,9.0,5.011533249893977
545000.0,4.0,2.75,2180.0,7.0,5.011533249893977
165000.0,3.0,1.0,1120.0,6.0,5.011533249893977
106000.0,1.0,1.0,560.0,5.0,5.011533249893977
265000.0,2.0,2.0,1650.0,6.0,5.011533249893977
240000.0,2.0,1.5,1670.0,7.0,5.011533249893977
104950.0,2.0,1.0,1170.0,6.0,5.011533249893977
585000.0,3.0,1.75,1740.0,8.0,5.011533249893977
338000.0,3.0,1.5,2400.0,7.0,5.011533249893977
151100.0,3.0,1.0,840.0,6.0,5.011533249893977
251000.0,3.0,1.0,840.0,6.0,5.011533249893977
375000.0,3.0,1.0,1780.0,6.0,5.011533249893977
550000.0,3.0,1.0,1260.0,7.0,5.011533249893977
180000.0,3.0,1.0,1000.0,6.0,5.011533249893977
368000.0,2.0,1.5,1660.0,6.0,5.011533249893977
1070000.0,3.0,2.25,2890.0,8.0,5.011533249893977
285000.0,2.0,1.0,790.0,6.0,5.011533249893977
335000.0,2.0,1.75,1660.0,7.0,5.011533249893977
385000.0,3.0,2.0,1480.0,7.0,5.011533249893977
355000.0,4.0,2.5,2040.0,7.0,5.011533249893977
114000.0,2.0,1.0,730.0,6.0,5.011533249893977
242000.0,4.0,1.0,2240.0,7.0,5.011533249893977
290000.0,4.0,1.75,2340.0,8.0,5.011533249893977
599950.0,3.0,1.0,1680.0,7.0,5.011533249893977
285950.0,2.0,1.0,710.0,6.0,5.011533249893977
787500.0,2.0,2.5,2390.0,8.0,5.011533249893977
250000.0,3.0,1.0,990.0,6.0,5.011533249893977
1250000.0,4.0,2.5,2960.0,10.0,5.011533249893977
279500.0,3.0,1.5,1200.0,7.0,5.011533249893977
271000.0,4.0,1.75,1490.0,6.0,5.011533249893977
340000.0,3.0,1.75,2140.0,7.0,5.011533249893977
246000.0,3.0,1.0,990.0,6.0,5.011533249893977
135000.0,4.0,1.0,1460.0,5.0,5.011533249893977
310000.0,3.0,2.0,2610.0,7.0,5.011533249893977
265000.0,3.0,2.5,1410.0,7.0,5.011533249893977
185000.0,4.0,1.0,1400.0,7.0,5.011533249893977
223000.0,3.0,1.0,940.0,6.0,5.011533249893977
255000.0,3.0,1.0,1160.0,6.0,5.011533249893977
257500.0,3.0,1.5,1210.0,7.0,5.011533249893977
282500.0,2.0,1.75,1440.0,6.0,5.011533249893977
270000.0,4.0,1.5,1730.0,7.0,5.011533249893977
802000.0,2.0,1.75,2110.0,9.0,5.011533249893977
325000.0,2.0,1.0,1050.0,7.0,5.011533249893977
950000.0,3.0,3.0,3610.0,8.0,5.011533249893977
315000.0,2.0,1.0,970.0,6.0,5.011533249893977
469950.0,4.0,2.75,2720.0,8.0,5.011533249893977
285000.0,2.0,1.0,780.0,6.0,5.011533249893977
277000.0,4.0,1.0,1450.0,6.0,5.011533249893977
180000.0,3.0,1.0,1010.0,6.0,5.011533249893977
240000.0,2.0,1.0,670.0,6.0,5.011533249893977
410000.0,3.0,1.75,1660.0,7.0,5.011533249893977
240000.0,3.0,1.0,1280.0,6.0,5.011533249893977
245000.0,3.0,2.25,1900.0,7.0,5.011533249893977
675000.0,6.0,1.75,2740.0,8.0,5.011533249893977
147400.0,3.0,2.0,1080.0,7.0,5.011533249893977
345000.0,3.0,1.0,1060.0,6.0,5.011533249893977
340000.0,3.0,2.0,1420.0,7.0,5.011533249893977
270000.0,3.0,1.5,1890.0,7.0,5.011533249893977
336750.0,4.0,2.25,1720.0,8.0,5.011533249893977
760000.0,4.0,2.5,2420.0,8.0,5.011533249893977
453500.0,4.0,1.75,2000.0,7.0,5.011533249893977
295000.0,3.0,2.25,1330.0,7.0,5.011533249893977
565000.0,4.0,2.0,2070.0,7.0,5.011533249893977
125000.0,2.0,1.0,810.0,5.0,5.011533249893977
700000.0,3.0,3.5,3030.0,8.0,5.011533249893977
388000.0,3.0,1.75,1760.0,7.0,5.011533249893977
343000.0,4.0,1.75,2290.0,7.0,5.011533249893977
229000.0,3.0,1.0,1590.0,7.0,5.011533249893977
249950.0,4.0,1.0,1290.0,7.0,5.011533249893977
180000.0,5.0,1.0,1460.0,6.0,5.011533249893977
384500.0,2.0,1.0,1130.0,6.0,5.011533249893977
497300.0,6.0,2.75,3200.0,8.0,5.011533249893977
226000.0,2.0,1.0,1510.0,7.0,5.011533249893977
1200000.0,2.0,2.25,2160.0,9.0,5.011533249893977
380000.0,3.0,1.0,1400.0,7.0,5.011533249893977
315000.0,3.0,2.5,1950.0,7.0,5.011533249893977
641500.0,1.0,1.0,1000.0,7.0,5.011533249893977
750000.0,4.0,1.75,2520.0,8.0,5.011533249893977
197000.0,2.0,1.0,770.0,6.0,5.011533249893977
319950.0,2.0,1.0,920.0,7.0,5.011533249893977
333500.0,3.0,1.5,2230.0,7.0,5.011533249893977
205000.0,3.0,1.0,1210.0,6.0,5.011533249893977
126500.0,3.0,1.0,1130.0,6.0,5.011533249893977
499000.0,3.0,1.75,2650.0,8.0,5.011533249893977
208000.0,3.0,1.0,1050.0,5.0,5.011533249893977
175000.0,2.0,1.0,700.0,5.0,5.011533249893977
387500.0,4.0,1.0,1370.0,6.0,5.011533249893977
244000.0,4.0,1.0,1450.0,6.0,5.011533249893977
145000.0,1.0,0.75,480.0,4.0,5.011533249893977
540000.0,3.0,2.5,2600.0,8.0,5.011533249893977
210000.0,3.0,1.0,1110.0,7.0,5.011533249893977
268000.0,3.0,1.0,1420.0,6.0,5.011533249893977
115000.0,2.0,1.0,790.0,5.0,5.011533249893977
220000.0,3.0,1.0,1090.0,6.0,5.011533249893977
535000.0,4.0,2.5,2340.0,7.0,5.011533249893977
228500.0,3.0,1.0,1080.0,6.0,5.011533249893977
680000.0,4.0,1.5,1880.0,8.0,5.011533249893977
239000.0,3.0,1.0,1040.0,6.0,5.011533249893977
975000.0,6.0,2.75,2520.0,7.0,5.011533249893977
115000.0,2.0,1.0,940.0,6.0,5.011533249893977
340000.0,3.0,1.75,1720.0,7.0,5.011533249893977
275000.0,3.0,1.75,1580.0,6.0,5.011533249893977
285000.0,3.0,2.5,1690.0,7.0,5.011533249893977
150000.0,2.0,1.0,890.0,6.0,5.011533249893977
217450.0,3.0,1.0,1040.0,7.0,5.011533249893977
479000.0,4.0,2.25,2270.0,7.0,5.011533249893977
825000.0,4.0,3.5,3810.0,9.0,5.011533249893977
115000.0,2.0,0.75,550.0,5.0,5.011533249893977
220000.0,5.0,1.0,1260.0,7.0,5.011533249893977
329950.0,2.0,1.0,900.0,6.0,5.011533249893977
340000.0,3.0,1.0,1580.0,7.0,5.011533249893977
230000.0,2.0,0.75,900.0,6.0,5.011533249893977
210000.0,3.0,1.0,880.0,6.0,5.011533249893977
287500.0,4.0,2.0,1220.0,7.0,5.011533249893977
879950.0,4.0,2.25,3500.0,9.0,5.011533249893977
350000.0,2.0,1.75,1430.0,7.0,5.011533249893977
600000.0,4.0,2.5,1960.0,8.0,5.011533249893977
227000.0,4.0,1.0,1120.0,6.0,5.011533249893977
187300.0,2.0,1.0,1310.0,6.0,5.011533249893977
464950.0,3.0,2.0,2190.0,7.0,5.011533249893977
199900.0,1.0,1.0,720.0,6.0,5.011533249893977
300000.0,3.0,1.75,1420.0,7.0,5.011533249893977
399888.0,4.0,1.0,2370.0,7.0,5.011533249893977
260000.0,3.0,2.5,1440.0,7.0,5.011533249893977
229000.0,3.0,1.5,1200.0,6.0,5.011533249893977
152275.0,1.0,1.0,1020.0,6.0,5.011533249893977
445000.0,5.0,3.0,2420.0,8.0,5.011533249893977
267000.0,3.0,1.0,940.0,6.0,5.011533249893977
275500.0,4.0,1.0,1290.0,7.0,5.011533249893977
1410000.0,2.0,2.0,2180.0,9.0,5.011533249893977
369950.0,3.0,2.5,1930.0,7.0,5.011533249893977
385000.0,4.0,2.0,2340.0,7.0,5.011533249893977
398651.0,4.0,2.5,2650.0,8.0,5.011533249893977
540000.0,3.0,2.5,2220.0,8.0,5.011533249893977
334990.0,4.0,2.5,2220.0,8.0,5.011533249893977
375000.0,4.0,2.5,2510.0,9.0,5.011533249893977
328423.0,3.0,2.5,1730.0,8.0,5.011533249893977
535000.0,4.0,2.75,2360.0,8.0,5.011533249893977
329780.0,3.0,2.5,1730.0,8.0,5.011533249893977
382000.0,4.0,3.5,2530.0,8.0,5.011533249893977
265000.0,3.0,2.5,1400.0,7.0,5.011533249893977
392000.0,4.0,2.5,2130.0,8.0,5.011533249893977
380000.0,4.0,2.5,2130.0,8.0,5.011533249893977
287450.0,3.0,2.5,1440.0,7.0,5.011533249893977
399963.0,4.0,2.5,2620.0,8.0,5.011533249893977
392000.0,4.0,2.5,2130.0,8.0,5.011533249893977
350000.0,3.0,2.5,1730.0,8.0,5.011533249893977
400000.0,4.0,2.5,2310.0,8.0,5.011533249893977
468000.0,2.0,1.0,1160.0,7.0,42.30469363126652
438000.0,3.0,1.75,1520.0,7.0,42.30469363126652
696000.0,3.0,2.5,2300.0,8.0,42.30469363126652
450000.0,3.0,1.75,1250.0,7.0,42.30469363126652
549000.0,3.0,1.75,1540.0,8.0,42.30469363126652
350000.0,1.0,1.0,700.0,7.0,42.30469363126652
455000.0,2.0,1.0,1430.0,7.0,42.30469363126652
592500.0,2.0,2.0,1420.0,7.0,42.30469363126652
415000.0,2.0,1.0,1070.0,7.0,42.30469363126652
595000.0,4.0,2.0,2020.0,7.0,42.30469363126652
438000.0,2.0,2.0,1270.0,8.0,42.30469363126652
438924.0,3.0,1.5,1050.0,7.0,42.30469363126652
1040000.0,3.0,1.75,1900.0,8.0,42.30469363126652
460000.0,3.0,1.75,1550.0,7.0,42.30469363126652
435000.0,4.0,2.5,1700.0,7.0,42.30469363126652
400000.0,4.0,1.0,1420.0,7.0,42.30469363126652
387500.0,3.0,1.0,1220.0,6.0,42.30469363126652
410000.0,2.0,1.0,800.0,6.0,42.30469363126652
760000.0,4.0,2.5,2430.0,8.0,42.30469363126652
595000.0,3.0,1.75,1910.0,8.0,42.30469363126652
565000.0,3.0,1.0,910.0,7.0,42.30469363126652
414900.0,3.0,1.5,1260.0,7.0,42.30469363126652
530000.0,3.0,1.75,1250.0,7.0,42.30469363126652
645000.0,3.0,1.75,2070.0,7.0,42.30469363126652
535000.0,3.0,2.5,1360.0,7.0,42.30469363126652
585000.0,4.0,2.5,2160.0,8.0,42.30469363126652
625000.0,4.0,2.0,2020.0,8.0,42.30469363126652
1750000.0,4.0,3.25,3460.0,10.0,42.30469363126652
406000.0,2.0,1.0,880.0,6.0,42.30469363126652
585000.0,4.0,1.75,1760.0,7.0,42.30469363126652
588000.0,4.0,2.0,1680.0,7.0,42.30469363126652
533000.0,3.0,1.0,1670.0,7.0,42.30469363126652
389000.0,2.0,1.0,910.0,7.0,42.30469363126652
1080000.0,3.0,2.5,3280.0,10.0,42.30469363126652
433500.0,3.0,1.0,1230.0,7.0,42.30469363126652
439000.0,2.0,1.0,1050.0,7.0,42.30469363126652
490000.0,2.0,1.0,880.0,7.0,42.30469363126652
799000.0,4.0,2.75,2390.0,7.0,42.30469363126652
932800.0,5.0,3.25,2980.0,9.0,42.30469363126652
475000.0,4.0,1.0,1420.0,7.0,42.30469363126652
500000.0,3.0,1.75,1620.0,7.0,42.30469363126652
520000.0,4.0,2.0,2000.0,6.0,42.30469363126652
799000.0,4.0,3.25,3120.0,9.0,42.30469363126652
587500.0,4.0,2.25,1780.0,8.0,42.30469363126652
753000.0,3.0,1.75,2360.0,7.0,42.30469363126652
824500.0,4.0,2.5,2610.0,7.0,42.30469363126652
548800.0,4.0,1.0,1660.0,7.0,42.30469363126652
400000.0,2.0,1.0,880.0,6.0,42.30469363126652
200000.0,1.0,0.75,680.0,5.0,42.30469363126652
555000.0,3.0,2.0,2080.0,7.0,42.30469363126652
875000.0,3.0,1.5,2440.0,8.0,42.30469363126652
510000.0,2.0,1.0,890.0,7.0,42.30469363126652
546800.0,4.0,1.5,1520.0,7.0,42.30469363126652
625000.0,4.0,2.75,2140.0,7.0,42.30469363126652
775000.0,4.0,2.5,2300.0,9.0,42.30469363126652
348000.0,3.0,1.5,1040.0,6.0,42.30469363126652
605000.0,5.0,2.75,2740.0,7.0,42.30469363126652
815000.0,4.0,2.25,2000.0,8.0,42.30469363126652
588000.0,3.0,2.0,1860.0,7.0,42.30469363126652
603000.0,3.0,2.25,1700.0,7.0,42.30469363126652
699000.0,2.0,1.5,1400.0,8.0,42.30469363126652
737500.0,3.0,1.75,2320.0,7.0,42.30469363126652
630000.0,3.0,1.75,1540.0,7.0,42.30469363126652
406000.0,3.0,1.0,960.0,7.0,42.30469363126652
381500.0,2.0,1.0,900.0,7.0,42.30469363126652
705000.0,6.0,2.0,2570.0,7.0,42.30469363126652
656000.0,3.0,1.75,1480.0,8.0,42.30469363126652
779000.0,6.0,2.5,3250.0,8.0,42.30469363126652
595000.0,4.0,1.75,1880.0,7.0,42.30469363126652
810000.0,3.0,2.0,2870.0,8.0,42.30469363126652
478000.0,3.0,1.0,1280.0,8.0,42.30469363126652
925000.0,4.0,1.75,2440.0,8.0,42.30469363126652
600000.0,2.0,1.0,920.0,7.0,42.30469363126652
865000.0,5.0,3.0,2900.0,8.0,42.30469363126652
697000.0,3.0,2.25,2420.0,7.0,42.30469363126652
590000.0,3.0,2.25,2210.0,8.0,42.30469363126652
576000.0,3.0,1.0,1140.0,7.0,42.30469363126652
443000.0,2.0,1.0,1130.0,7.0,42.30469363126652
450000.0,2.0,1.0,740.0,7.0,42.30469363126652
600000.0,3.0,1.75,2040.0,7.0,42.30469363126652
599950.0,4.0,1.75,2720.0,8.0,42.30469363126652
700000.0,4.0,1.75,1730.0,7.0,42.30469363126652
425000.0,4.0,1.75,1820.0,7.0,42.30469363126652
579950.0,3.0,3.5,1420.0,8.0,42.30469363126652
353000.0,3.0,2.5,1250.0,8.0,42.30469363126652
1010000.0,4.0,3.5,3500.0,9.0,42.30469363126652
650000.0,3.0,1.5,1630.0,7.0,42.30469363126652
896000.0,4.0,1.75,2660.0,8.0,42.30469363126652
637000.0,3.0,2.0,1980.0,7.0,42.30469363126652
445000.0,4.0,2.5,2170.0,7.0,42.30469363126652
595000.0,4.0,2.5,2030.0,7.0,42.30469363126652
448000.0,2.0,1.0,1110.0,6.0,42.30469363126652
990000.0,3.0,3.25,2460.0,8.0,42.30469363126652
350500.0,2.0,1.0,1450.0,7.0,42.30469363126652
575000.0,3.0,1.75,1720.0,7.0,42.30469363126652
365000.0,2.0,1.0,980.0,7.0,42.30469363126652
393820.0,2.0,2.0,1170.0,7.0,42.30469363126652
691500.0,4.0,2.5,2600.0,7.0,42.30469363126652
660000.0,2.0,2.25,2550.0,7.0,42.30469363126652
545000.0,4.0,2.5,2040.0,7.0,42.30469363126652
550000.0,3.0,1.5,1900.0,7.0,42.30469363126652
921500.0,3.0,1.5,1900.0,7.0,42.30469363126652
491950.0,3.0,2.25,2090.0,7.0,42.30469363126652
553000.0,3.0,1.0,1330.0,7.0,42.30469363126652
494000.0,2.0,1.0,1290.0,7.0,42.30469363126652
420000.0,3.0,2.0,1200.0,6.0,42.30469363126652
475000.0,3.0,1.5,1640.0,8.0,42.30469363126652
690000.0,3.0,2.0,1610.0,8.0,42.30469363126652
495800.0,4.0,1.5,1710.0,7.0,42.30469363126652
870000.0,4.0,4.25,3010.0,10.0,42.30469363126652
458950.0,2.0,1.0,1530.0,7.0,42.30469363126652
660000.0,5.0,2.25,2540.0,7.0,42.30469363126652
640000.0,4.0,2.0,1520.0,7.0,42.30469363126652
1240000.0,4.0,3.0,3010.0,8.0,42.30469363126652
650000.0,4.0,2.5,2530.0,8.0,42.30469363126652
450000.0,3.0,2.25,1610.0,8.0,42.30469363126652
410000.0,2.0,1.5,1660.0,7.0,42.30469363126652
680000.0,3.0,2.25,2330.0,7.0,42.30469363126652
750000.0,4.0,1.5,1950.0,7.0,42.30469363126652
820000.0,3.0,1.75,2160.0,8.0,42.30469363126652
825050.0,4.0,3.25,2860.0,9.0,42.30469363126652
690000.0,3.0,1.5,2540.0,8.0,42.30469363126652
925000.0,3.0,2.5,2690.0,7.0,42.30469363126652
400000.0,2.0,1.0,1470.0,7.0,42.30469363126652
515000.0,2.0,1.0,910.0,7.0,42.30469363126652
750500.0,5.0,3.0,2170.0,8.0,42.30469363126652
526000.0,3.0,1.75,1680.0,7.0,42.30469363126652
631000.0,3.0,2.25,1670.0,9.0,42.30469363126652
489000.0,3.0,2.0,1510.0,7.0,42.30469363126652
628000.0,4.0,2.0,2260.0,8.0,42.30469363126652
810000.0,4.0,2.25,2020.0,8.0,42.30469363126652
445000.0,3.0,1.0,1050.0,7.0,42.30469363126652
544500.0,5.0,1.0,1690.0,7.0,42.30469363126652
600000.0,3.0,3.0,1520.0,7.0,42.30469363126652
561500.0,3.0,1.75,1960.0,7.0,42.30469363126652
525000.0,2.0,1.0,1360.0,7.0,42.30469363126652
750000.0,2.0,1.0,1620.0,7.0,42.30469363126652
476500.0,3.0,1.0,1200.0,7.0,42.30469363126652
564500.0,4.0,2.25,1950.0,7.0,42.30469363126652
700000.0,3.0,1.75,1640.0,7.0,42.30469363126652
535000.0,2.0,1.0,980.0,7.0,42.30469363126652
799000.0,4.0,2.5,2590.0,9.0,42.30469363126652
475000.0,2.0,1.75,1710.0,7.0,42.30469363126652
540000.0,4.0,1.75,1630.0,7.0,42.30469363126652
600000.0,3.0,1.75,1650.0,7.0,42.30469363126652
719000.0,3.0,3.0,1833.0,9.0,42.30469363126652
849000.0,5.0,3.25,2450.0,8.0,42.30469363126652
450000.0,3.0,1.75,1160.0,7.0,42.30469363126652
611000.0,2.0,1.0,1270.0,7.0,42.30469363126652
567500.0,3.0,1.0,1440.0,7.0,42.30469363126652
805000.0,4.0,1.75,2360.0,7.0,42.30469363126652
740000.0,3.0,1.0,1230.0,7.0,42.30469363126652
895000.0,4.0,2.75,2640.0,8.0,42.30469363126652
690000.0,5.0,3.5,2720.0,8.0,42.30469363126652
495000.0,3.0,1.0,1570.0,7.0,42.30469363126652
449950.0,3.0,2.0,1560.0,7.0,42.30469363126652
497000.0,3.0,2.25,1450.0,8.0,42.30469363126652
654000.0,4.0,2.5,2240.0,8.0,42.30469363126652
874000.0,4.0,2.75,2860.0,7.0,42.30469363126652
619950.0,2.0,1.0,1520.0,7.0,42.30469363126652
415000.0,4.0,2.0,1800.0,7.0,42.30469363126652
378500.0,2.0,1.0,730.0,7.0,42.30469363126652
499000.0,3.0,2.5,1610.0,8.0,42.30469363126652
637800.0,4.0,1.75,2250.0,7.0,42.30469363126652
440000.0,2.0,1.0,1090.0,7.0,42.30469363126652
420000.0,2.0,1.75,1060.0,7.0,42.30469363126652
312000.0,2.0,1.0,1460.0,7.0,42.30469363126652
760000.0,4.0,3.5,3000.0,7.0,42.30469363126652
827000.0,3.0,2.5,1850.0,9.0,42.30469363126652
270000.0,2.0,1.5,840.0,7.0,42.30469363126652
590000.0,4.0,1.5,2230.0,7.0,42.30469363126652
525000.0,3.0,1.75,1600.0,7.0,42.30469363126652
885000.0,4.0,2.75,2730.0,8.0,42.30469363126652
580000.0,4.0,2.5,2150.0,8.0,42.30469363126652
733000.0,3.0,1.75,1740.0,8.0,42.30469363126652
439500.0,4.0,1.0,1360.0,7.0,42.30469363126652
842500.0,5.0,4.0,2980.0,7.0,42.30469363126652
850000.0,5.0,4.0,2980.0,7.0,42.30469363126652
580000.0,4.0,1.5,1780.0,7.0,42.30469363126652
523000.0,3.0,1.75,3000.0,8.0,42.30469363126652
650000.0,4.0,2.25,2100.0,8.0,42.30469363126652
458500.0,2.0,1.75,1160.0,7.0,42.30469363126652
750000.0,3.0,1.75,2240.0,8.0,42.30469363126652
640000.0,3.0,1.5,1960.0,7.0,42.30469363126652
380000.0,3.0,2.5,1610.0,7.0,42.30469363126652
535000.0,6.0,1.75,2460.0,7.0,42.30469363126652
340000.0,2.0,1.75,1880.0,7.0,42.30469363126652
435000.0,2.0,1.0,990.0,7.0,42.30469363126652
540000.0,4.0,1.0,1360.0,7.0,42.30469363126652
435000.0,3.0,2.5,1470.0,7.0,42.30469363126652
460000.0,3.0,2.0,1200.0,7.0,42.30469363126652
1500000.0,4.0,3.25,3860.0,9.0,42.30469363126652
445000.0,2.0,1.0,930.0,6.0,42.30469363126652
443500.0,2.0,1.0,1330.0,7.0,42.30469363126652
500007.0,2.0,1.75,1820.0,7.0,42.30469363126652
659500.0,3.0,1.75,1820.0,8.0,42.30469363126652
485000.0,3.0,1.0,1260.0,7.0,42.30469363126652
547000.0,4.0,1.0,1720.0,7.0,42.30469363126652
970000.0,2.0,1.0,1290.0,6.0,42.30469363126652
340500.0,2.0,1.0,940.0,7.0,42.30469363126652
740000.0,3.0,1.5,1630.0,8.0,42.30469363126652
1180000.0,4.0,2.5,3200.0,8.0,42.30469363126652
560000.0,4.0,1.75,1980.0,8.0,42.30469363126652
663500.0,2.0,1.0,1310.0,7.0,42.30469363126652
605000.0,4.0,2.25,1750.0,7.0,42.30469363126652
520500.0,3.0,2.0,1900.0,7.0,42.30469363126652
441000.0,2.0,1.5,1190.0,7.0,42.30469363126652
365000.0,2.0,1.5,1200.0,7.0,42.30469363126652
499100.0,3.0,1.5,1620.0,7.0,42.30469363126652
676101.0,4.0,1.5,2270.0,8.0,42.30469363126652
450000.0,2.0,1.0,810.0,6.0,42.30469363126652
678940.0,5.0,2.25,2610.0,7.0,42.30469363126652
377000.0,1.0,1.0,950.0,6.0,42.30469363126652
645000.0,3.0,2.0,2130.0,7.0,42.30469363126652
492000.0,2.0,1.0,950.0,7.0,42.30469363126652
864000.0,4.0,1.75,2260.0,8.0,42.30469363126652
775000.0,3.0,2.0,2010.0,7.0,42.30469363126652
485000.0,4.0,1.0,1210.0,7.0,42.30469363126652
490000.0,2.0,1.0,1420.0,7.0,42.30469363126652
511500.0,4.0,1.0,1360.0,7.0,42.30469363126652
540000.0,3.0,1.0,1050.0,7.0,42.30469363126652
450000.0,3.0,1.75,1830.0,7.0,42.30469363126652
740000.0,4.0,2.75,2560.0,8.0,42.30469363126652
480000.0,3.0,1.5,1200.0,7.0,42.30469363126652
370000.0,2.0,1.0,1250.0,7.0,42.30469363126652
760000.0,5.0,1.75,2660.0,7.0,42.30469363126652
655100.0,1.0,1.0,1220.0,7.0,42.30469363126652
1000000.0,4.0,2.75,2290.0,7.0,42.30469363126652
555000.0,4.0,1.75,2350.0,8.0,42.30469363126652
542000.0,4.0,1.0,1540.0,7.0,42.30469363126652
455000.0,3.0,1.75,890.0,7.0,42.30469363126652
414500.0,3.0,1.0,1050.0,7.0,42.30469363126652
404500.0,2.0,1.0,800.0,7.0,42.30469363126652
520000.0,2.0,1.0,1340.0,7.0,42.30469363126652
674000.0,5.0,1.75,2110.0,7.0,42.30469363126652
535000.0,2.0,1.0,1040.0,7.0,42.30469363126652
435000.0,2.0,1.0,1650.0,7.0,42.30469363126652
559000.0,3.0,1.75,1700.0,8.0,42.30469363126652
575700.0,3.0,1.75,1730.0,7.0,42.30469363126652
564000.0,5.0,2.25,2140.0,8.0,42.30469363126652
975000.0,3.0,2.5,3050.0,8.0,42.30469363126652
496000.0,2.0,1.0,1420.0,7.0,42.30469363126652
520000.0,3.0,1.75,2080.0,7.0,42.30469363126652
1200000.0,4.0,2.5,2700.0,9.0,42.30469363126652
382888.0,1.0,1.0,620.0,6.0,42.30469363126652
790000.0,3.0,1.0,1290.0,7.0,42.30469363126652
525000.0,5.0,3.0,2750.0,7.0,42.30469363126652
840000.0,5.0,3.0,2750.0,7.0,42.30469363126652
350000.0,3.0,1.75,1380.0,7.0,42.30469363126652
740000.0,3.0,1.75,1380.0,7.0,42.30469363126652
285000.0,3.0,1.75,1150.0,5.0,42.30469363126652
420000.0,2.0,1.0,930.0,7.0,42.30469363126652
499950.0,3.0,1.0,980.0,7.0,42.30469363126652
500000.0,3.0,1.75,1480.0,7.0,42.30469363126652
525000.0,4.0,1.5,1430.0,7.0,42.30469363126652
480000.0,3.0,1.0,1100.0,7.0,42.30469363126652
607000.0,4.0,2.0,1490.0,7.0,42.30469363126652
665000.0,4.0,2.5,2800.0,8.0,42.30469363126652
775000.0,4.0,3.0,2000.0,7.0,42.30469363126652
501000.0,2.0,1.0,1010.0,7.0,42.30469363126652
840000.0,3.0,2.5,2060.0,8.0,42.30469363126652
645000.0,3.0,1.0,2270.0,7.0,42.30469363126652
280000.0,3.0,2.25,1220.0,7.0,42.30469363126652
489000.0,4.0,1.0,1150.0,7.0,42.30469363126652
499950.0,3.0,1.0,1440.0,7.0,42.30469363126652
905000.0,4.0,3.5,2980.0,9.0,42.30469363126652
738000.0,4.0,2.5,2830.0,9.0,42.30469363126652
679000.0,3.0,2.5,1780.0,8.0,42.30469363126652
649000.0,2.0,1.0,1280.0,7.0,42.30469363126652
616500.0,3.0,2.0,2080.0,7.0,42.30469363126652
390000.0,3.0,2.0,1463.0,7.0,42.30469363126652
665000.0,4.0,1.75,2280.0,7.0,42.30469363126652
520000.0,3.0,2.75,1700.0,7.0,42.30469363126652
475000.0,2.0,2.0,1440.0,7.0,42.30469363126652
511000.0,2.0,1.0,1250.0,7.0,42.30469363126652
495000.0,4.0,1.75,1930.0,8.0,42.30469363126652
716528.0,3.0,1.5,1750.0,7.0,42.30469363126652
505000.0,3.0,1.0,1020.0,7.0,42.30469363126652
489000.0,2.0,1.0,850.0,7.0,42.30469363126652
313950.0,3.0,1.0,1510.0,6.0,42.30469363126652
415000.0,3.0,1.0,1510.0,6.0,42.30469363126652
550000.0,4.0,2.75,1690.0,7.0,42.30469363126652
925000.0,4.0,2.5,3110.0,9.0,42.30469363126652
590000.0,3.0,2.0,1410.0,7.0,42.30469363126652
730000.0,4.0,2.5,2030.0,8.0,42.30469363126652
435000.0,2.0,1.0,1260.0,7.0,42.30469363126652
440000.0,3.0,1.5,1690.0,7.0,42.30469363126652
704000.0,3.0,1.0,1140.0,7.0,42.30469363126652
705000.0,4.0,2.0,2040.0,7.0,42.30469363126652
480000.0,3.0,2.0,1300.0,7.0,42.30469363126652
700000.0,4.0,2.5,2672.0,8.0,42.30469363126652
599000.0,3.0,1.75,1960.0,7.0,42.30469363126652
