id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,prop_crime_rate_per_1k
5101404491,20150212T000000,520000.0,2,1.0,1340,6380,1.0,0,0,3,7,890,450,1939,0,98115,47.697,-122.313,1380,6380,42.30469363126652
8815400165,20150303T000000,674000.0,5,1.75,2110,5000,1.5,0,0,4,7,1250,860,1946,0,98115,47.6745,-122.287,1720,5000,42.30469363126652
434000040,20140527T000000,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,1951,0,98115,47.6774,-122.284,2080,7020,42.30469363126652
8024202350,20140721T000000,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,1960,0,98115,47.6992,-122.309,1300,6947,42.30469363126652
6392002020,20150324T000000,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0,1967,0,98115,47.6837,-122.284,1880,6000,42.30469363126652
8024200820,20150213T000000,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250,1941,0,98115,47.6978,-122.316,1730,6131,42.30469363126652
5101404444,20150414T000000,564000.0,5,2.25,2140,8700,1.0,0,2,3,8,1220,920,1962,0,98115,47.6969,-122.31,1720,6670,42.30469363126652
425049146,20140715T000000,975000.0,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,1950,0,98115,47.6772,-122.296,1890,5814,42.30469363126652
9000025,20141203T000000,496000.0,2,1.0,1420,4635,2.0,0,0,4,7,1420,0,1941,1973,98115,47.68,-122.304,1810,4635,42.30469363126652
6769200040,20141218T000000,520000.0,3,1.75,2080,6609,1.0,0,0,3,7,1280,800,1950,0,98115,47.6883,-122.3,1680,6270,42.30469363126652
1257200315,20140705T000000,1200000.0,4,2.5,2700,4275,2.0,0,0,3,9,2700,0,2004,0,98115,47.6725,-122.327,1810,4500,42.30469363126652
3364900156,20150317T000000,382888.0,1,1.0,620,2380,1.0,0,0,3,6,620,0,1900,0,98115,47.6746,-122.326,980,3570,42.30469363126652
5100403405,20150107T000000,790000.0,3,1.0,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,47.6951,-122.319,1630,6380,42.30469363126652
5282200015,20140527T000000,525000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,42.30469363126652
5282200015,20150126T000000,840000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,42.30469363126652
7977201065,20141104T000000,350000.0,3,1.75,1380,4590,1.0,0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692,42.30469363126652
7977201065,20150305T000000,740000.0,3,1.75,1380,4590,1.0,0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692,42.30469363126652
5652601035,20150115T000000,285000.0,3,1.75,1150,6423,1.0,0,0,3,5,590,560,1927,0,98115,47.6973,-122.297,1150,8367,42.30469363126652
5207200360,20140903T000000,420000.0,2,1.0,930,5368,1.0,0,0,4,7,930,0,1953,0,98115,47.6952,-122.275,1770,6000,42.30469363126652
5101400862,20140512T000000,499950.0,3,1.0,980,6380,1.0,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380,42.30469363126652
7977200720,20150427T000000,500000.0,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120,42.30469363126652
5100402644,20141119T000000,525000.0,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,1945,0,98115,47.6942,-122.319,1570,6380,42.30469363126652
446000150,20150415T000000,480000.0,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.282,1560,6588,42.30469363126652
925049278,20150304T000000,607000.0,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,1926,0,98115,47.6744,-122.301,1510,3889,42.30469363126652
2780400035,20140505T000000,665000.0,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,1963,0,98115,47.6809,-122.286,2580,5900,42.30469363126652
2710600015,20150327T000000,775000.0,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304,42.30469363126652
2979800845,20140524T000000,501000.0,2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1924,0,98115,47.6846,-122.317,1680,4320,42.30469363126652
5100403876,20140820T000000,840000.0,3,2.5,2060,9715,2.0,0,0,3,8,2060,0,1924,2006,98115,47.6961,-122.316,1240,7072,42.30469363126652
3735901080,20150324T000000,645000.0,3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1946,0,98115,47.688,-122.32,1860,4080,42.30469363126652
1995200320,20150210T000000,280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739,42.30469363126652
5683500030,20150320T000000,489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217,42.30469363126652
2061100435,20140724T000000,499950.0,3,1.0,1440,5580,1.5,0,0,3,7,1440,0,1908,0,98115,47.6898,-122.326,2010,5580,42.30469363126652
9528104660,20140827T000000,905000.0,4,3.5,2980,3000,2.0,0,0,3,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,42.30469363126652
1995200338,20141029T000000,738000.0,4,2.5,2830,5010,2.0,0,0,3,9,2170,660,2000,0,98115,47.6952,-122.327,1880,5739,42.30469363126652
5499700045,20141030T000000,679000.0,3,2.5,1780,4320,2.0,0,0,4,8,1780,0,1930,1986,98115,47.6809,-122.293,1690,4952,42.30469363126652
425049036,20150309T000000,649000.0,2,1.0,1280,4840,1.0,0,0,3,7,1200,80,1908,0,98115,47.6762,-122.299,1860,5500,42.30469363126652
2887700560,20150507T000000,616500.0,3,2.0,2080,4549,1.0,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549,42.30469363126652
2979800764,20140605T000000,390000.0,3,2.0,1463,868,3.0,0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320,42.30469363126652
3423600060,20141202T000000,665000.0,4,1.75,2280,3680,1.5,0,0,5,7,1470,810,1926,0,98115,47.6754,-122.3,1850,3680,42.30469363126652
9547200340,20150120T000000,520000.0,3,2.75,1700,3264,1.0,0,0,3,7,1060,640,1919,0,98115,47.6767,-122.311,1880,4080,42.30469363126652
2061100390,20140721T000000,475000.0,2,2.0,1440,3720,1.5,0,0,3,7,1440,0,1983,0,98115,47.6902,-122.325,1490,4308,42.30469363126652
5100402782,20141020T000000,511000.0,2,1.0,1250,5413,1.0,0,0,4,7,1250,0,1923,0,98115,47.6945,-122.315,1250,5413,42.30469363126652
5101402276,20141217T000000,495000.0,4,1.75,1930,6720,1.0,0,2,3,8,1130,800,1959,0,98115,47.6935,-122.312,1850,6380,42.30469363126652
5273200060,20150504T000000,716528.0,3,1.5,1750,5400,1.0,0,0,4,7,1050,700,1952,0,98115,47.6799,-122.279,1750,5400,42.30469363126652
5101401816,20140726T000000,505000.0,3,1.0,1020,5410,1.0,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376,42.30469363126652
2887701420,20141124T000000,489000.0,2,1.0,850,2850,1.0,0,0,4,7,850,0,1927,0,98115,47.6875,-122.309,1450,4015,42.30469363126652
1995200200,20140506T000000,313950.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,42.30469363126652
1995200200,20141008T000000,415000.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,42.30469363126652
8928100125,20141028T000000,550000.0,4,2.75,1690,6090,1.5,0,0,3,7,1400,290,1945,0,98115,47.6814,-122.269,1820,6090,42.30469363126652
325049234,20140909T000000,925000.0,4,2.5,3110,11422,2.0,0,0,3,9,3110,0,1989,0,98115,47.6833,-122.271,2850,7254,42.30469363126652
9214400125,20140701T000000,590000.0,3,2.0,1410,6413,1.0,0,0,4,7,910,500,1947,0,98115,47.6826,-122.298,1330,6050,42.30469363126652
8825900310,20141211T000000,730000.0,4,2.5,2030,4080,1.5,0,0,4,8,1730,300,1921,0,98115,47.6753,-122.311,1980,4080,42.30469363126652
3735901600,20140606T000000,435000.0,2,1.0,1260,4080,1.5,0,0,5,7,1260,0,1926,0,98115,47.687,-122.32,1720,4080,42.30469363126652
5652600069,20140917T000000,440000.0,3,1.5,1690,6010,1.0,0,0,3,7,1230,460,1946,0,98115,47.6955,-122.291,1690,5418,42.30469363126652
9547204930,20150225T000000,704000.0,3,1.0,1140,6120,1.5,0,0,3,7,1140,0,1926,0,98115,47.6822,-122.309,1800,4080,42.30469363126652
3544400045,20150220T000000,705000.0,4,2.0,2040,5050,1.0,0,0,5,7,1160,880,1937,0,98115,47.6885,-122.324,2040,5050,42.30469363126652
3359500960,20150321T000000,480000.0,3,2.0,1300,3000,2.0,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500,42.30469363126652
6844700510,20141203T000000,700000.0,4,2.5,2672,4297,2.0,0,0,3,8,2020,652,2005,0,98115,47.6955,-122.289,1720,6120,42.30469363126652
8825900465,20140507T000000,599000.0,3,1.75,1960,4788,1.0,0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960,42.30469363126652
1797500435,20150420T000000,570000.0,2,1.0,1060,4000,1.0,0,0,4,7,1060,0,1910,0,98115,47.6731,-122.315,1770,4000,42.30469363126652
381000240,20140806T000000,650500.0,4,1.75,2340,5940,1.0,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940,42.30469363126652
5430300106,20150311T000000,460000.0,2,1.0,1030,5934,1.0,0,0,4,7,1030,0,1928,0,98115,47.6828,-122.287,1420,5588,42.30469363126652
6716700240,20150306T000000,725000.0,4,1.0,1600,4500,1.5,0,0,4,7,1600,0,1926,0,98115,47.6804,-122.316,1720,4500,42.30469363126652
9554200200,20141218T000000,582500.0,2,1.75,1990,6549,1.0,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,42.30469363126652
6392000570,20141112T000000,399000.0,2,1.0,790,4000,1.0,0,0,3,6,790,0,1948,0,98115,47.6844,-122.289,990,5000,42.30469363126652
3735901040,20140703T000000,341000.0,3,1.0,1390,4814,1.5,0,0,3,6,1390,0,1908,0,98115,47.6881,-122.32,1730,3990,42.30469363126652
443000060,20141210T000000,595000.0,3,2.25,2400,16301,1.0,0,0,3,8,1400,1000,1962,0,98115,47.6901,-122.282,1720,9828,42.30469363126652
8923100125,20140620T000000,1230000.0,5,3.25,3240,6551,1.5,0,4,4,9,2500,740,1939,0,98115,47.6792,-122.273,2740,9300,42.30469363126652
328000160,20141211T000000,1400000.0,5,3.75,3700,7920,3.0,0,4,3,9,2900,800,1983,0,98115,47.6865,-122.266,2860,6360,42.30469363126652
5101402435,20140603T000000,312000.0,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,42.30469363126652
5101402435,20150304T000000,539000.0,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,42.30469363126652
7175300045,20141112T000000,402300.0,3,1.75,1480,4050,1.0,0,0,3,7,870,610,1926,0,98115,47.681,-122.304,1350,4500,42.30469363126652
2887701940,20141205T000000,485000.0,2,1.75,2060,2700,1.0,0,0,3,7,1030,1030,1929,0,98115,47.6856,-122.312,1390,2700,42.30469363126652
5418500800,20150429T000000,825000.0,3,2.25,2510,10418,1.0,0,0,3,8,1810,700,1968,0,98115,47.7003,-122.285,2510,9435,42.30469363126652
3426049284,20140819T000000,2300000.0,4,3.25,4110,15929,2.0,1,4,3,12,2720,1390,2001,0,98115,47.6934,-122.271,2640,15929,42.30469363126652
3658700510,20140724T000000,620000.0,4,2.75,2290,3060,1.5,0,0,5,7,1550,740,1928,0,98115,47.6793,-122.316,1460,3060,42.30469363126652
9222400565,20141017T000000,474000.0,2,1.0,1100,3500,1.0,0,0,5,7,1100,0,1908,0,98115,47.6741,-122.323,2050,4000,42.30469363126652
2883200139,20150306T000000,1330000.0,4,3.5,2170,3672,2.0,0,0,3,9,2170,0,1905,1989,98115,47.6828,-122.329,1950,3450,42.30469363126652
9528104286,20150113T000000,455000.0,2,1.5,1020,1146,3.0,0,0,3,7,1020,0,2001,0,98115,47.6774,-122.325,1138,1156,42.30469363126652
9294300070,20140502T000000,650000.0,4,2.0,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.269,2060,5000,42.30469363126652
7977200055,20150213T000000,550000.0,3,1.0,1010,6120,1.0,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120,42.30469363126652
5100401516,20140925T000000,407000.0,2,1.0,740,6380,1.0,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380,42.30469363126652
5100403754,20140911T000000,420000.0,3,1.0,1440,5623,1.0,0,0,4,6,720,720,1922,0,98115,47.696,-122.319,1280,5623,42.30469363126652
5207200160,20141010T000000,490000.0,3,2.25,2380,6000,1.0,0,0,3,8,2040,340,1961,0,98115,47.6955,-122.275,1680,7200,42.30469363126652
3176600105,20140813T000000,750000.0,3,2.25,2250,5301,2.0,0,0,4,8,1510,740,1975,0,98115,47.6741,-122.271,2240,7200,42.30469363126652
9528104109,20141027T000000,530000.0,3,2.5,1365,1090,3.0,0,0,3,7,1315,50,2003,0,98115,47.6776,-122.324,1360,1124,42.30469363126652
5100401441,20150506T000000,495000.0,4,2.0,1720,5413,2.0,0,0,3,7,1470,250,1938,1980,98115,47.6929,-122.321,1510,5413,42.30469363126652
2629600016,20150410T000000,625500.0,2,1.0,2160,7439,1.0,0,0,4,6,1300,860,1953,0,98115,47.6981,-122.286,1680,7439,42.30469363126652
5499200060,20150403T000000,635000.0,4,3.0,2100,3800,2.0,0,0,3,8,2100,0,1972,0,98115,47.6807,-122.291,1320,3800,42.30469363126652
3931900510,20140829T000000,1400000.0,4,2.5,4070,7800,3.0,0,0,4,8,3390,680,2002,0,98115,47.6838,-122.327,2020,6760,42.30469363126652
2464400435,20150420T000000,567000.0,3,1.75,1630,4275,1.5,0,3,3,7,1630,0,1908,0,98115,47.6851,-122.322,1800,4275,42.30469363126652
3179101580,20140528T000000,1210000.0,4,2.75,3650,6982,2.0,0,2,4,9,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894,42.30469363126652
7533800885,20141027T000000,1100000.0,3,2.25,2420,7200,1.0,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,42.30469363126652
3226049267,20150425T000000,289500.0,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,42.30469363126652
7974200765,20140902T000000,485000.0,3,1.0,1020,6120,1.0,0,0,3,7,1020,0,1941,0,98115,47.6787,-122.285,2370,6695,42.30469363126652
6884800262,20140920T000000,535000.0,4,2.0,1970,3515,1.0,0,0,5,8,1030,940,1969,0,98115,47.6873,-122.314,1650,4275,42.30469363126652
8024201525,20150317T000000,427000.0,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,42.30469363126652
3188100105,20141107T000000,650000.0,4,2.5,2110,6820,1.0,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431,42.30469363126652
2887700875,20140723T000000,344000.0,2,1.0,1060,3325,1.5,0,0,4,6,770,290,1932,0,98115,47.6896,-122.307,1820,4275,42.30469363126652
8031700186,20140726T000000,710000.0,4,1.75,2700,7625,1.0,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300,42.30469363126652
5430300171,20140703T000000,430000.0,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,42.30469363126652
5430300171,20150129T000000,615500.0,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,42.30469363126652
9138100350,20150218T000000,685000.0,4,2.0,2290,6000,1.5,0,3,5,7,2290,0,1900,0,98115,47.6807,-122.318,2000,3150,42.30469363126652
9221400335,20141001T000000,570000.0,4,1.75,2340,5080,1.0,0,0,5,7,1170,1170,1924,0,98115,47.6746,-122.32,1270,3270,42.30469363126652
5100402767,20141014T000000,397000.0,3,1.0,860,6380,1.5,0,0,4,7,860,0,1927,0,98115,47.6942,-122.315,1250,6380,42.30469363126652
3182100105,20141209T000000,592500.0,3,2.0,1170,6750,1.0,0,0,5,7,800,370,1947,0,98115,47.6752,-122.281,1330,6750,42.30469363126652
9528102110,20140917T000000,517000.0,3,2.25,1640,4635,1.5,0,0,3,8,1540,100,1930,0,98115,47.6793,-122.319,1530,4635,42.30469363126652
9547200790,20140917T000000,518000.0,3,1.75,1830,4500,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,1830,4080,42.30469363126652
430000035,20140705T000000,671000.0,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.283,2080,5700,42.30469363126652
5101402296,20140925T000000,835000.0,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830,42.30469363126652
6844700975,20150414T000000,529100.0,2,1.0,1290,6528,1.5,0,0,4,7,1290,0,1941,0,98115,47.694,-122.29,1670,5712,42.30469363126652
9547204675,20141024T000000,538000.0,2,1.75,1850,3060,1.0,0,0,3,7,1060,790,1929,1992,98115,47.6821,-122.308,1850,4080,42.30469363126652
1868900035,20150407T000000,840000.0,3,1.75,2020,4800,1.0,0,0,4,8,1090,930,1926,0,98115,47.6726,-122.294,1680,4800,42.30469363126652
5102400035,20141008T000000,560000.0,3,1.0,1140,7028,1.0,0,0,3,8,1140,0,1931,0,98115,47.6948,-122.322,1350,6923,42.30469363126652
5100403882,20150427T000000,967000.0,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,42.30469363126652
3359500665,20141009T000000,725000.0,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,98115,47.6754,-122.325,1290,3500,42.30469363126652
5101400871,20150524T000000,445500.0,2,1.75,1390,6670,1.0,0,0,3,6,720,670,1941,0,98115,47.6914,-122.308,920,6380,42.30469363126652
8156600155,20140611T000000,735000.0,4,1.75,2460,5100,1.5,0,0,5,7,1450,1010,1909,0,98115,47.6782,-122.3,1560,5100,42.30469363126652
2215500220,20140923T000000,525000.0,4,1.5,1580,6360,1.5,0,0,3,7,1290,290,1945,0,98115,47.6873,-122.286,1690,6360,42.30469363126652
9528102060,20140730T000000,516000.0,2,1.75,1640,3090,1.0,0,0,4,7,910,730,1925,0,98115,47.679,-122.319,1510,4120,42.30469363126652
7974200902,20150506T000000,637000.0,4,2.5,1710,5000,1.0,0,0,3,8,1110,600,1979,0,98115,47.6772,-122.285,1750,5304,42.30469363126652
5101402428,20141112T000000,790000.0,4,2.5,2560,12760,1.0,0,0,4,7,1760,800,1949,0,98115,47.6947,-122.303,1760,6384,42.30469363126652
7974200456,20141201T000000,910000.0,5,3.0,2640,5096,2.0,0,0,3,10,2640,0,2009,0,98115,47.6809,-122.288,1610,5217,42.30469363126652
5210200410,20141114T000000,840000.0,5,2.75,2790,20824,1.0,0,0,3,9,1680,1110,1959,0,98115,47.6948,-122.282,2380,10465,42.30469363126652
7537300210,20150128T000000,580000.0,2,1.5,1460,5700,1.5,0,0,3,7,1460,0,1912,0,98115,47.6838,-122.312,1780,3800,42.30469363126652
2215500205,20140505T000000,600000.0,3,1.75,1880,6360,1.0,0,0,4,7,1040,840,1945,0,98115,47.6878,-122.286,1770,6175,42.30469363126652
4073200124,20150417T000000,305000.0,2,1.0,890,7200,1.0,0,0,3,7,740,150,1949,0,98115,47.6998,-122.278,1290,7200,42.30469363126652
3186600515,20150122T000000,781000.0,3,2.5,2070,4463,1.5,0,0,5,8,1780,290,1931,0,98115,47.6853,-122.305,2070,5000,42.30469363126652
7533800325,20140520T000000,1100000.0,3,2.0,2390,6888,2.0,0,1,5,8,2390,0,1939,0,98115,47.6839,-122.274,2390,7920,42.30469363126652
3735900325,20150427T000000,485000.0,2,1.0,1080,4080,1.0,0,0,3,8,1080,0,1948,0,98115,47.6899,-122.32,1890,4080,42.30469363126652
9547200530,20150112T000000,780000.0,6,4.0,3300,5720,1.0,0,0,3,8,1960,1340,1963,0,98115,47.676,-122.309,2030,4080,42.30469363126652
3735900205,20150402T000000,793000.0,4,2.5,2450,4080,1.5,0,0,4,8,1490,960,1930,0,98115,47.6899,-122.319,2000,4080,42.30469363126652
3265300410,20150506T000000,370000.0,3,1.0,2150,8480,1.0,0,0,3,8,1610,540,1951,0,98115,47.6996,-122.308,1620,5203,42.30469363126652
7266200085,20150325T000000,780000.0,5,1.75,2330,3800,1.5,0,0,3,7,1360,970,1927,0,98115,47.6835,-122.308,2100,3800,42.30469363126652
1279300085,20150318T000000,654500.0,4,1.0,1780,5000,1.5,0,0,3,8,1780,0,1947,0,98115,47.6761,-122.297,2030,5000,42.30469363126652
3226049401,20141103T000000,447500.0,3,1.75,1950,6504,1.0,0,0,3,8,1530,420,1953,0,98115,47.6934,-122.328,1660,6552,42.30469363126652
8024202170,20140820T000000,510000.0,3,2.25,2340,6183,1.0,0,0,3,7,1210,1130,1929,0,98115,47.6979,-122.31,1970,6183,42.30469363126652
6814600355,20140619T000000,618250.0,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360,42.30469363126652
3735900770,20141017T000000,775000.0,4,4.0,3180,7650,2.0,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080,42.30469363126652
2887700995,20140508T000000,530000.0,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,42.30469363126652
1566100450,20150428T000000,505000.0,3,2.0,1110,8375,1.0,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.297,1410,7734,42.30469363126652
5683500085,20140926T000000,415000.0,2,1.0,880,4558,1.0,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243,42.30469363126652
8815400410,20150403T000000,860000.0,4,1.75,1890,4500,2.0,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000,42.30469363126652
7170200085,20150327T000000,481203.0,2,1.0,940,3800,1.0,0,0,3,7,940,0,1929,0,98115,47.6798,-122.292,1680,3800,42.30469363126652
9528103443,20140724T000000,410000.0,2,1.5,1180,1034,2.0,0,0,3,7,1120,60,2001,0,98115,47.678,-122.322,1137,1034,42.30469363126652
7977200995,20150506T000000,506000.0,3,2.0,1160,6120,1.0,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.293,1150,5100,42.30469363126652
4074300150,20150417T000000,460000.0,4,1.75,1560,7200,1.0,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,42.30469363126652
6884800210,20140605T000000,619000.0,4,1.75,1660,3800,1.5,0,0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767,42.30469363126652
8156600210,20150326T000000,1290000.0,5,3.5,2980,5100,2.0,0,0,3,10,2370,610,2015,0,98115,47.6782,-122.299,1780,5100,42.30469363126652
9212900180,20140625T000000,760000.0,4,2.5,2760,6000,2.0,0,0,5,7,2230,530,1942,0,98115,47.6877,-122.295,1600,6000,42.30469363126652
9547200835,20150402T000000,775000.0,3,1.0,2030,4080,1.5,0,0,4,7,1840,190,1908,0,98115,47.6765,-122.308,2030,4080,42.30469363126652
5430300120,20141113T000000,1100000.0,5,2.25,4320,7620,2.0,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620,42.30469363126652
2887701251,20141007T000000,392800.0,2,1.0,740,4275,1.0,0,0,5,6,740,0,1924,0,98115,47.688,-122.308,1900,4275,42.30469363126652
1868901120,20140606T000000,660000.0,3,1.75,1980,3300,1.5,0,0,4,7,1140,840,1926,0,98115,47.6733,-122.298,1590,5000,42.30469363126652
8024201714,20141117T000000,489000.0,3,1.75,2090,7667,1.0,0,2,3,7,1200,890,1952,0,98115,47.7007,-122.312,1480,7666,42.30469363126652
5101404351,20140702T000000,550000.0,4,2.75,2160,5005,1.0,0,0,3,7,1430,730,1987,0,98115,47.6971,-122.302,1770,5326,42.30469363126652
3213200180,20150505T000000,700180.0,2,1.75,1530,4387,1.0,0,0,3,8,1020,510,1952,0,98115,47.6726,-122.264,1870,5029,42.30469363126652
3543900418,20140515T000000,580050.0,3,2.5,2360,4638,2.0,0,3,3,9,2360,0,1996,0,98115,47.6837,-122.321,1620,4638,42.30469363126652
5100403321,20150318T000000,438000.0,2,1.0,1120,6380,1.0,0,0,3,7,1120,0,1942,1994,98115,47.6951,-122.316,1230,6380,42.30469363126652
5363200180,20140515T000000,640000.0,4,2.0,2560,7798,1.0,0,0,4,7,1890,670,1947,0,98115,47.6914,-122.296,1330,7798,42.30469363126652
9528104910,20140909T000000,796000.0,4,3.25,2110,3000,2.0,0,0,3,8,2110,0,2001,0,98115,47.6769,-122.328,1780,4000,42.30469363126652
442000210,20150417T000000,625000.0,3,1.75,1840,5664,2.0,0,0,3,7,1270,570,1948,0,98115,47.6899,-122.283,1480,5664,42.30469363126652
2887703186,20141023T000000,574800.0,3,1.5,1630,2946,1.5,0,0,4,8,1630,0,1932,0,98115,47.6865,-122.31,1550,3800,42.30469363126652
3426049124,20150318T000000,334000.0,2,1.75,1680,8367,1.0,0,0,3,6,840,840,1914,0,98115,47.6976,-122.288,1830,6720,42.30469363126652
6716700325,20140714T000000,385000.0,3,1.0,1030,3000,1.0,0,0,3,7,830,200,1924,0,98115,47.6813,-122.317,1830,3000,42.30469363126652
431500155,20141024T000000,640000.0,5,1.75,2020,6565,1.0,0,0,3,8,1120,900,1956,0,98115,47.6821,-122.283,2020,6552,42.30469363126652
441000065,20150505T000000,653000.0,2,1.5,1290,5141,1.0,0,0,4,7,1050,240,1947,0,98115,47.6878,-122.29,1290,5406,42.30469363126652
4370700065,20150504T000000,907500.0,3,2.25,2850,6281,2.0,0,2,4,7,1900,950,1947,0,98115,47.6911,-122.326,1680,7006,42.30469363126652
1797500230,20140818T000000,1180000.0,4,3.0,2570,4000,2.0,0,0,3,8,1750,820,1909,2014,98115,47.6743,-122.313,1970,4000,42.30469363126652
3226049080,20150224T000000,397000.0,2,1.0,1030,12350,1.5,0,0,3,7,1030,0,1942,0,98115,47.6984,-122.324,1790,6900,42.30469363126652
7214400095,20141027T000000,667500.0,3,2.0,2040,4841,1.0,0,0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,42.30469363126652
1513800170,20150402T000000,392500.0,3,1.0,930,6572,1.0,0,0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840,42.30469363126652
2887700826,20140529T000000,510000.0,3,1.5,2240,3800,2.0,0,0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275,42.30469363126652
7974200822,20140530T000000,750000.0,4,2.75,2600,4674,1.0,0,0,3,8,1560,1040,1976,0,98115,47.6782,-122.286,2600,6099,42.30469363126652
8024201795,20141117T000000,397000.0,2,1.0,1000,7664,1.0,0,2,3,7,1000,0,1939,0,98115,47.7001,-122.311,1570,6350,42.30469363126652
3226049134,20140902T000000,330000.0,2,1.0,800,4533,1.0,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800,42.30469363126652
8924100305,20150325T000000,855000.0,4,3.0,2590,6250,2.0,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.267,2260,6780,42.30469363126652
8924600020,20141114T000000,1540000.0,4,4.5,5770,10050,1.0,0,3,5,9,3160,2610,1949,0,98115,47.677,-122.275,2950,6700,42.30469363126652
